  0.4861834E+03   -0.8149010E-05   -0.8149010E-05
  0.3849048E+03   -0.5703499E-04   -0.5703499E-04
  0.3773933E+03   -0.1208273E-03   -0.1208273E-03
  0.3795197E+03   -0.6405268E-04   -0.6405268E-04
  0.3679492E+03   -0.4866768E-04   -0.4866768E-04
  0.3496392E+03   -0.3515221E-04   -0.3515221E-04
  0.3374108E+03   -0.1114329E-04   -0.1114329E-04
  0.3199589E+03   -0.2667716E-04   -0.2667716E-04
  0.3071365E+03   -0.1372760E-04   -0.1372760E-04
  0.2753298E+03   -0.4404366E-04   -0.4404366E-04
  0.2749642E+03   -0.2037580E-04   -0.2037580E-04
  0.2688270E+03   -0.3999013E-04   -0.3999013E-04
  0.2588899E+03   -0.4244134E-04   -0.4244134E-04
  0.2500319E+03   -0.1232409E-04   -0.1232409E-04
  0.2445600E+03   -0.4230836E-04   -0.4230836E-04
  0.2248242E+03   -0.3945301E-04   -0.3945301E-04
  0.2129646E+03   -0.1847833E-04   -0.1847833E-04
  0.2046396E+03   -0.3074862E-04   -0.3074862E-04
  0.2013569E+03   -0.1987226E-04   -0.1987226E-04
  0.1936795E+03   -0.4055181E-04   -0.4055181E-04
  0.1899853E+03   -0.1406958E-04   -0.1406958E-04
  0.1833350E+03   -0.2834161E-04   -0.2834161E-04
  0.1774917E+03   -0.2862532E-04   -0.2862532E-04
  0.1679558E+03   -0.3055314E-04   -0.3055314E-04
  0.1582781E+03   -0.2643294E-04   -0.2643294E-04
  0.1535134E+03   -0.3404954E-04   -0.3404954E-04
  0.1497400E+03   -0.1555379E-04   -0.1555379E-04
  0.1386862E+03   -0.2262603E-04   -0.2262603E-04
  0.1336874E+03   -0.3632591E-04   -0.3632591E-04
  0.1287144E+03   -0.1793690E-04   -0.1793690E-04
  0.1226782E+03   -0.1725559E-04   -0.1725559E-04
  0.1180703E+03   -0.2328648E-04   -0.2328648E-04
  0.1129529E+03   -0.3610596E-04   -0.3610596E-04
  0.1081646E+03   -0.4345827E-04   -0.4345827E-04
  0.1050167E+03   -0.1952752E-04   -0.1952752E-04
  0.9687999E+02   -0.3549572E-04   -0.3549572E-04
  0.9534614E+02   -0.3664089E-04   -0.3664089E-04
  0.9215319E+02   -0.2005299E-04   -0.2005299E-04
  0.8996223E+02   -0.3654898E-04   -0.3654898E-04
  0.8758469E+02   -0.1258081E-04   -0.1258081E-04
  0.8672048E+02   -0.2976473E-04   -0.2976473E-04
  0.7922841E+02   -0.2933478E-04   -0.2933478E-04
  0.7346521E+02   -0.3730451E-04   -0.3730451E-04
  0.6795534E+02   -0.4120602E-04   -0.4120602E-04
  0.5910346E+02   -0.4827975E-04   -0.4827975E-04
  0.5998827E+02   -0.3498643E-04   -0.3498643E-04
  0.4605253E+02   -0.5950746E-04   -0.5950746E-04
  0.3539188E+02   -0.8330532E-04   -0.8330532E-04
 -0.1326282E+01   -0.1231568E-04   -0.1231568E-04
  0.4996935E+01   -0.1613113E-04   -0.1613113E-04
  0.1393029E+02   -0.2102647E-04   -0.2102647E-04
  0.1751963E+02   -0.4978648E-04   -0.4978648E-04
  0.2759602E+02   -0.3143100E-04   -0.3143100E-04
  0.2496213E+02   -0.4979168E-04   -0.4979168E-04
