  0.1873116E+04   -0.4620035E-04   -0.4620035E-04
  0.1857608E+04   -0.7085397E-04   -0.7085397E-04
  0.1847357E+04   -0.1191450E-03   -0.1191450E-03
  0.1842038E+04   -0.2338345E-03   -0.2338345E-03
  0.1839425E+04   -0.3134696E-03   -0.3134696E-03
  0.1838245E+04   -0.4848011E-03   -0.4848011E-03
  0.1837732E+04   -0.6909281E-03   -0.6909281E-03
  0.1837538E+04   -0.7006100E-03   -0.7006100E-03
  0.1837196E+04   -0.3468489E-03   -0.3468489E-03
  0.1836898E+04   -0.4088777E-03   -0.4088777E-03
  0.1836240E+04   -0.3579901E-03   -0.3579901E-03
  0.1835887E+04   -0.5770803E-03   -0.5770803E-03
  0.1834889E+04   -0.4129174E-03   -0.4129174E-03
  0.1834583E+04   -0.4331994E-03   -0.4331994E-03
  0.1833171E+04   -0.2386986E-03   -0.2386986E-03
  0.1833017E+04   -0.3149187E-03   -0.3149187E-03
  0.1831094E+04   -0.1807460E-03   -0.1807460E-03
  0.1829171E+04   -0.2625429E-03   -0.2625429E-03
  0.1828661E+04   -0.1589038E-03   -0.1589038E-03
  0.1831207E+04   -0.2732512E-03   -0.2732512E-03
  0.1826920E+04   -0.2691250E-03   -0.2691250E-03
  0.1825872E+04   -0.1538231E-03   -0.1538231E-03
  0.1824465E+04   -0.2880553E-03   -0.2880553E-03
  0.1822727E+04   -0.1593814E-03   -0.1593814E-03
  0.1821816E+04   -0.3178594E-03   -0.3178594E-03
  0.1818982E+04   -0.3586052E-03   -0.3586052E-03
  0.1819226E+04   -0.1741045E-03   -0.1741045E-03
  0.1815970E+04   -0.4112431E-03   -0.4112431E-03
  0.1815366E+04   -0.1760450E-03   -0.1760450E-03
  0.1812788E+04   -0.4775269E-03   -0.4775269E-03
  0.1811146E+04   -0.1555646E-03   -0.1555646E-03
  0.1809442E+04   -0.5050516E-03   -0.5050516E-03
  0.1806568E+04   -0.1373790E-03   -0.1373790E-03
  0.1805938E+04   -0.4905268E-03   -0.4905268E-03
  0.1802281E+04   -0.4729421E-03   -0.4729421E-03
  0.1801629E+04   -0.1245676E-03   -0.1245676E-03
  0.1798479E+04   -0.4458439E-03   -0.4458439E-03
  0.1796333E+04   -0.1068933E-03   -0.1068933E-03
  0.1794535E+04   -0.4259979E-03   -0.4259979E-03
  0.1790680E+04   -0.9472609E-04   -0.9472609E-04
  0.1790454E+04   -0.4116732E-03   -0.4116732E-03
  0.1786241E+04   -0.4013943E-03   -0.4013943E-03
  0.1784672E+04   -0.8379797E-04   -0.8379797E-04
  0.1781900E+04   -0.3941831E-03   -0.3941831E-03
  0.1778312E+04   -0.6795806E-04   -0.6795806E-04
  0.1777434E+04   -0.3894818E-03   -0.3894818E-03
  0.1772847E+04   -0.3682008E-03   -0.3682008E-03
  0.1771605E+04   -0.5675037E-04   -0.5675037E-04
  0.1768143E+04   -0.3482396E-03   -0.3482396E-03
  0.1764558E+04   -0.4876838E-04   -0.4876838E-04
  0.1763323E+04   -0.3317743E-03   -0.3317743E-03
  0.1758391E+04   -0.3180958E-03   -0.3180958E-03
  0.1757176E+04   -0.4319395E-04   -0.4319395E-04
  0.1753349E+04   -0.3065805E-03   -0.3065805E-03
  0.1749457E+04   -0.3965390E-04   -0.3965390E-04
  0.1748199E+04   -0.2967745E-03   -0.2967745E-03
  0.1742942E+04   -0.2883997E-03   -0.2883997E-03
  0.1741400E+04   -0.3827384E-04   -0.3827384E-04
  0.1737582E+04   -0.2811790E-03   -0.2811790E-03
  0.1733001E+04   -0.4033998E-04   -0.4033998E-04
  0.1732118E+04   -0.2748581E-03   -0.2748581E-03
  0.1726551E+04   -0.2692963E-03   -0.2692963E-03
  0.1723441E+04   -0.5032459E-04   -0.5032459E-04
  0.1720883E+04   -0.2643898E-03   -0.2643898E-03
  0.1715114E+04   -0.2599956E-03   -0.2599956E-03
  0.1709243E+04   -0.2560316E-03   -0.2560316E-03
  0.1703271E+04   -0.2524654E-03   -0.2524654E-03
  0.1697197E+04   -0.2492060E-03   -0.2492060E-03
  0.1691020E+04   -0.2461857E-03   -0.2461857E-03
  0.1684738E+04   -0.2433997E-03   -0.2433997E-03
  0.1678352E+04   -0.2407940E-03   -0.2407940E-03
  0.1671858E+04   -0.2383357E-03   -0.2383357E-03
  0.1665254E+04   -0.2360096E-03   -0.2360096E-03
  0.1658538E+04   -0.2337911E-03   -0.2337911E-03
  0.1651706E+04   -0.2316579E-03   -0.2316579E-03
  0.1644754E+04   -0.2295912E-03   -0.2295912E-03
  0.1637679E+04   -0.2275983E-03   -0.2275983E-03
  0.1630476E+04   -0.2256837E-03   -0.2256837E-03
  0.1623139E+04   -0.2238353E-03   -0.2238353E-03
  0.1615663E+04   -0.2220720E-03   -0.2220720E-03
  0.1608040E+04   -0.2203993E-03   -0.2203993E-03
  0.1600263E+04   -0.2188293E-03   -0.2188293E-03
  0.1592323E+04   -0.2173867E-03   -0.2173867E-03
  0.1584210E+04   -0.2161088E-03   -0.2161088E-03
  0.1575913E+04   -0.2150455E-03   -0.2150455E-03
  0.1567418E+04   -0.2142594E-03   -0.2142594E-03
  0.1558712E+04   -0.2138574E-03   -0.2138574E-03
  0.1555355E+04   -0.6521326E-04   -0.6521326E-04
  0.1549776E+04   -0.2139573E-03   -0.2139573E-03
  0.1540590E+04   -0.2147375E-03   -0.2147375E-03
  0.1540467E+04   -0.1084217E-03   -0.1084217E-03
  0.1531497E+04   -0.1945209E-03   -0.1945209E-03
  0.1531131E+04   -0.2122417E-03   -0.2122417E-03
  0.1527063E+04   -0.3279884E-03   -0.3279884E-03
  0.1525051E+04   -0.4467633E-03   -0.4467633E-03
  0.1524203E+04   -0.7431321E-03   -0.7431321E-03
  0.1523754E+04   -0.1183083E-02   -0.1183083E-02
  0.1523856E+04   -0.1213244E-02   -0.1213244E-02
